image_name,folder,class,center_X,center_y,width,height,class_name,filename,im_size,bbox_area_rel,bbox_area_abs,bbox_coords
ckid0gu9c002i246a90xe99zp,train,7,0.4297752808988764,0.5203488372093024,0.08426966292134831,0.75,7,ckid0gu9c002i246a90xe99zp.jpeg,"(356, 172)",0.06320224719101124,3870.0,"(138.0, 25.000000000000007, 168.0, 154.0)"
ckid0gu9c002i246a90xe99zp,train,24,0.5912921348314607,0.5087209302325582,0.07584269662921347,0.6337209302325582,V,ckid0gu9c002i246a90xe99zp.jpeg,"(356, 172)",0.04806310425921086,2942.9999999999995,"(197.00000000000003, 33.0, 224.0, 142.0)"
ckid0gu9c002i246a90xe99zp,train,12,0.6896067415730337,0.5290697674418604,0.0646067415730337,0.5813953488372093,D,ckid0gu9c002i246a90xe99zp.jpeg,"(356, 172)",0.03756205905408936,2299.9999999999995,"(233.99999999999997, 40.999999999999986, 257.0, 140.99999999999997)"
ckid0gu9c002i246a90xe99zp,train,12,0.7865168539325842,0.5290697674418604,0.06741573033707865,0.5930232558139534,D,ckid0gu9c002i246a90xe99zp.jpeg,"(356, 172)",0.03997909589756989,2447.9999999999995,"(268.0, 39.99999999999999, 291.99999999999994, 141.99999999999997)"
ckid0io3w002j246alf7y20bb,train,9,0.11879049676025918,0.5689655172413793,0.08639308855291578,0.7068965517241379,9,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.06107097639085425,6560.000000000001,"(35.0, 50.00000000000001, 75.0, 214.0)"
ckid0io3w002j246alf7y20bb,train,9,0.21706263498920086,0.5474137931034483,0.08423326133909288,0.7068965517241379,9,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.0595442019810829,6396.000000000001,"(81.0, 45.00000000000001, 120.00000000000001, 209.0)"
ckid0io3w002j246alf7y20bb,train,5,0.32937365010799136,0.5603448275862069,0.08855291576673867,0.646551724137931,5,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.05725404036642587,6150.0,"(132.0, 54.999999999999986, 173.0, 205.0)"
ckid0io3w002j246alf7y20bb,train,8,0.43304535637149033,0.5193965517241379,0.08423326133909288,0.7112068965517241,8,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.05990727638340657,6435.000000000001,"(181.0, 38.0, 220.00000000000003, 203.0)"
ckid0io3w002j246alf7y20bb,train,24,0.5993520518358532,0.46336206896551724,0.07991360691144708,0.625,V,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.04994600431965443,5365.0,"(259.00000000000006, 35.0, 296.0, 180.0)"
ckid0io3w002j246alf7y20bb,train,25,0.695464362850972,0.47413793103448276,0.08207343412526999,0.5948275862068966,X,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.04881954271244508,5244.000000000001,"(303.00000000000006, 41.0, 341.00000000000006, 179.0)"
ckid0io3w002j246alf7y20bb,train,12,0.7991360691144709,0.46336206896551724,0.07775377969762419,0.5818965517241379,D,ckid0io3w002j246alf7y20bb.jpeg,"(463, 232)",0.045244656289565796,4860.0,"(352.0, 40.0, 388.0, 175.0)"
ckid0k377002k246aa82z7ygk,train,5,0.1323529411764706,0.5564102564102564,0.09893048128342245,0.6717948717948717,5,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.06646098999040174,4847.0,"(31.0, 43.00000000000001, 68.0, 174.0)"
ckid0k377002k246aa82z7ygk,train,9,0.23262032085561496,0.5307692307692308,0.1016042780748663,0.7128205128205128,9,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.07242561360208419,5281.999999999999,"(68.0, 34.0, 105.99999999999999, 173.0)"
ckid0k377002k246aa82z7ygk,train,2,0.3368983957219251,0.5128205128205128,0.1122994652406417,0.7384615384615385,2,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.08292883587001233,6048.0,"(104.99999999999999, 27.999999999999986, 146.99999999999997, 172.0)"
ckid0k377002k246aa82z7ygk,train,0,0.4425133689839572,0.5564102564102564,0.09358288770053476,0.5897435897435898,0,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.055189908131084604,4025.0,"(148.0, 51.0, 183.0, 166.00000000000003)"
ckid0k377002k246aa82z7ygk,train,21,0.5949197860962566,0.5153846153846153,0.09358288770053476,0.5692307692307692,S,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.05327025915261209,3885.0,"(205.0, 44.99999999999999, 239.99999999999997, 156.0)"
ckid0k377002k246aa82z7ygk,train,10,0.7072192513368983,0.49743589743589745,0.08288770053475936,0.6256410256410256,A,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.05185794597559303,3782.0,"(249.0, 36.0, 279.99999999999994, 158.0)"
ckid0k377002k246aa82z7ygk,train,16,0.7994652406417112,0.4897435897435897,0.0962566844919786,0.6307692307692307,J,ckid0k377002k246aa82z7ygk.jpeg,"(374, 195)",0.060715754833401886,4428.0,"(281.0, 34.0, 317.0, 157.0)"
ckid0lets002l246a45i89zfm,train,8,0.10320284697508897,0.493006993006993,0.08540925266903915,0.7902097902097902,8,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.06749122763357639,2712.0,"(17.0, 14.000000000000002, 41.0, 127.0)"
ckid0lets002l246a45i89zfm,train,5,0.20462633451957293,0.527972027972028,0.08185053380782918,0.7342657342657343,5,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.060100042306448,2415.0,"(45.99999999999999, 23.000000000000007, 69.0, 128.00000000000003)"
ckid0lets002l246a45i89zfm,train,8,0.3096085409252669,0.4965034965034965,0.08540925266903915,0.7832167832167832,8,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.0668939601323943,2688.0,"(75.00000000000001, 15.0, 99.0, 127.0)"
ckid0lets002l246a45i89zfm,train,3,0.4074733096085409,0.4965034965034965,0.0889679715302491,0.7832167832167832,3,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.06968120847124405,2799.9999999999995,"(101.99999999999999, 15.0, 127.0, 127.0)"
ckid0lets002l246a45i89zfm,train,16,0.5444839857651246,0.4965034965034965,0.07829181494661921,0.6713286713286714,J,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.05255954010402409,2112.0,"(142.0, 23.0, 164.0, 119.0)"
ckid0lets002l246a45i89zfm,train,18,0.6476868327402134,0.506993006993007,0.08540925266903915,0.6923076923076923,L,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.0591294826170271,2376.0,"(169.99999999999997, 23.0, 193.99999999999997, 122.0)"
ckid0lets002l246a45i89zfm,train,11,0.7455516014234875,0.541958041958042,0.07473309608540925,0.6083916083916084,B,ckid0lets002l246a45i89zfm.jpeg,"(281, 143)",0.04546698852748675,1827.0,"(198.99999999999997, 34.0, 220.0, 121.00000000000001)"
ckid0mio0002m246adn07btx6,train,2,0.09926470588235294,0.5109890109890111,0.10049019607843138,0.8021978021978022,2,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.08061301443654385,5986.0,"(19.999999999999996, 20.00000000000001, 61.0, 166.00000000000003)"
ckid0mio0002m246adn07btx6,train,8,0.20098039215686275,0.5054945054945056,0.09313725490196079,0.7912087912087913,8,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.07369101486748546,5472.0,"(63.0, 20.00000000000001, 101.0, 164.00000000000003)"
ckid0mio0002m246adn07btx6,train,0,0.30637254901960786,0.576923076923077,0.09313725490196079,0.6483516483516484,0,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.060385692738633916,4484.0,"(106.00000000000001, 46.00000000000001, 144.0, 164.00000000000003)"
ckid0mio0002m246adn07btx6,train,6,0.4117647058823529,0.5,0.09803921568627451,0.7912087912087913,6,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.07756948933419522,5760.0,"(148.0, 18.999999999999993, 188.0, 163.0)"
ckid0mio0002m246adn07btx6,train,21,0.5477941176470588,0.5247252747252747,0.08088235294117647,0.6428571428571429,S,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.05199579831932774,3861.0000000000005,"(207.0, 37.0, 239.99999999999997, 154.00000000000003)"
ckid0mio0002m246adn07btx6,train,11,0.6507352941176471,0.5274725274725275,0.0857843137254902,0.6153846153846154,B,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.05279034690799397,3920.0,"(248.00000000000003, 40.0, 283.0, 152.0)"
ckid0mio0002m246adn07btx6,train,10,0.7524509803921569,0.4945054945054945,0.07352941176470588,0.6813186813186813,A,ckid0mio0002m246adn07btx6.jpeg,"(408, 182)",0.050096961861667746,3720.0,"(292.0, 28.0, 322.0, 152.0)"
ckid0nrvl002n246aal149tzr,train,7,0.1325757575757576,0.4975845410628019,0.08333333333333334,0.7632850241545893,7,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.06360708534621579,5214.000000000001,"(36.00000000000001, 24.000000000000004, 69.0, 181.99999999999997)"
ckid0nrvl002n246aal149tzr,train,0,0.23484848484848486,0.5603864734299516,0.08585858585858587,0.6376811594202898,0,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.05475040257648953,4488.000000000001,"(76.0, 49.99999999999999, 110.0, 181.99999999999997)"
ckid0nrvl002n246aal149tzr,train,9,0.3396464646464647,0.4975845410628019,0.0883838383838384,0.7729468599033816,9,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.06831601034499586,5600.000000000001,"(117.00000000000003, 23.0, 152.0, 182.99999999999997)"
ckid0nrvl002n246aal149tzr,train,0,0.43939393939393945,0.5603864734299516,0.08080808080808081,0.6376811594202898,0,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.05152979066022544,4224.0,"(158.00000000000003, 49.99999999999999, 190.00000000000003, 181.99999999999997)"
ckid0nrvl002n246aal149tzr,train,15,0.5795454545454546,0.5169082125603864,0.07323232323232323,0.6280193236714976,H,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.04599131410725614,3770.0,"(215.0, 41.99999999999999, 244.00000000000003, 171.99999999999997)"
ckid0nrvl002n246aal149tzr,train,15,0.6893939393939394,0.5193236714975845,0.07575757575757576,0.6231884057971014,H,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.047211242863416776,3870.0,"(258.00000000000006, 42.99999999999999, 288.0, 171.99999999999997)"
ckid0nrvl002n246aal149tzr,train,16,0.792929292929293,0.5048309178743962,0.07575757575757576,0.6521739130434783,J,ckid0nrvl002n246aal149tzr.jpeg,"(396, 207)",0.04940711462450593,4050.0,"(299.00000000000006, 37.0, 329.00000000000006, 172.0)"
ckid0pd9p002o246ayis7yj9l,train,1,0.1137440758293839,0.5808510638297872,0.09478672985781991,0.8127659574468086,1,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.077039427246143,7640.000000000001,"(28.000000000000004, 40.99999999999999, 68.0, 232.00000000000003)"
ckid0pd9p002o246ayis7yj9l,train,6,0.22156398104265404,0.5680851063829787,0.11611374407582939,0.8042553191489362,6,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.09338509629928407,9261.0,"(69.00000000000001, 38.99999999999999, 118.0, 228.00000000000003)"
ckid0pd9p002o246ayis7yj9l,train,7,0.33530805687203796,0.5595744680851064,0.1066350710900474,0.8042553191489362,7,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.08576182313199557,8505.0,"(119.00000000000001, 36.999999999999986, 164.00000000000003, 226.0)"
ckid0pd9p002o246ayis7yj9l,train,0,0.4609004739336493,0.6021276595744681,0.10189573459715641,0.6680851063829787,0,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.068075022688313,6751.000000000001,"(173.0, 63.000000000000014, 216.00000000000003, 220.0)"
ckid0pd9p002o246ayis7yj9l,train,26,0.6255924170616114,0.5212765957446809,0.09004739336492892,0.6936170212765957,Z,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.06245840475950389,6194.000000000001,"(245.00000000000003, 41.00000000000001, 283.0, 204.0)"
ckid0pd9p002o246ayis7yj9l,train,10,0.7393364928909953,0.5021276595744681,0.07582938388625593,0.6893617021276596,A,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.052273873147121105,5184.0,"(296.00000000000006, 37.000000000000014, 328.0, 199.0)"
ckid0pd9p002o246ayis7yj9l,train,16,0.8364928909952607,0.48510638297872344,0.08056872037914692,0.6808510638297872,J,ckid0pd9p002o246ayis7yj9l.jpeg,"(422, 235)",0.054855298981546834,5440.0,"(336.0, 34.00000000000001, 370.0, 194.00000000000003)"
ckid0qw4s002p246agwx1k6r4,train,7,0.10559006211180125,0.5235042735042735,0.09523809523809525,0.7393162393162394,7,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.07041107041107042,7958.000000000001,"(28.0, 36.0, 74.0, 209.0)"
ckid0qw4s002p246agwx1k6r4,train,8,0.2028985507246377,0.5085470085470086,0.08695652173913045,0.7264957264957266,8,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.06317354143441102,7140.000000000003,"(77.0, 34.00000000000001, 119.0, 204.00000000000003)"
ckid0qw4s002p246agwx1k6r4,train,7,0.30745341614906835,0.5085470085470086,0.08902691511387165,0.7350427350427351,7,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.06543858717771762,7396.000000000001,"(127.00000000000001, 33.000000000000014, 170.0, 205.00000000000003)"
ckid0qw4s002p246agwx1k6r4,train,3,0.4109730848861284,0.4914529914529915,0.09316770186335405,0.7350427350427351,3,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.06848224239528589,7740.000000000001,"(176.0, 29.0, 221.00000000000003, 201.0)"
ckid0qw4s002p246agwx1k6r4,train,13,0.5455486542443064,0.4850427350427351,0.08488612836438925,0.6282051282051283,E,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.053325901151988125,6027.000000000002,"(242.99999999999997, 40.0, 284.00000000000006, 187.0)"
ckid0qw4s002p246agwx1k6r4,train,18,0.6501035196687371,0.4786324786324787,0.08695652173913045,0.6410256410256411,L,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.05574136008918619,6300.000000000001,"(293.00000000000006, 37.000000000000014, 335.0, 187.0)"
ckid0qw4s002p246agwx1k6r4,train,11,0.7505175983436854,0.5042735042735044,0.08488612836438925,0.5726495726495727,B,ckid0qw4s002p246agwx1k6r4.jpeg,"(483, 234)",0.04861000513174427,5494.000000000002,"(342.0, 51.000000000000014, 383.00000000000006, 185.00000000000003)"
ckid0s182002q246a04leqzk8,train,8,0.1348314606741573,0.5202020202020202,0.0898876404494382,0.7171717171717172,8,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.06446487345363751,4544.0,"(32.0, 31.999999999999996, 64.0, 174.00000000000003)"
ckid0s182002q246a04leqzk8,train,3,0.24297752808988762,0.5202020202020202,0.08707865168539325,0.7171717171717172,3,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.06245034615821132,4401.999999999999,"(71.0, 31.999999999999996, 101.99999999999999, 174.00000000000003)"
ckid0s182002q246a04leqzk8,train,4,0.3441011235955056,0.5151515151515152,0.09831460674157302,0.7171717171717172,4,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.07050845533991601,4970.0,"(105.0, 31.000000000000014, 140.0, 173.00000000000003)"
ckid0s182002q246a04leqzk8,train,9,0.45084269662921345,0.5075757575757576,0.09269662921348315,0.7222222222222223,9,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.06694756554307117,4719.000000000001,"(144.0, 28.99999999999999, 176.99999999999997, 172.0)"
ckid0s182002q246a04leqzk8,train,18,0.5884831460674157,0.5025252525252526,0.08146067415730338,0.6212121212121212,L,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.05060435818862785,3567.0,"(194.99999999999997, 38.000000000000014, 224.0, 161.0)"
ckid0s182002q246a04leqzk8,train,12,0.6924157303370786,0.5227272727272728,0.08146067415730338,0.5606060606060607,D,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.04566734763363978,3219.0000000000005,"(231.99999999999997, 48.000000000000014, 261.0, 159.00000000000003)"
ckid0s182002q246a04leqzk8,train,16,0.797752808988764,0.5,0.0898876404494382,0.6060606060606061,J,ckid0s182002q246a04leqzk8.jpeg,"(356, 198)",0.054477357848144364,3840.0,"(268.0, 39.0, 300.0, 159.0)"
ckid0tirs002r246aabj19q3u,train,8,0.13070539419087138,0.5589430894308943,0.0912863070539419,0.7520325203252033,8,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.06865027156495632,8140.0,"(41.0, 45.0, 85.0, 230.00000000000003)"
ckid0tirs002r246aabj19q3u,train,0,0.23132780082987553,0.6077235772357724,0.08506224066390042,0.6138211382113822,0,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.05221300138312587,6191.000000000001,"(91.0, 74.0, 132.0, 225.00000000000003)"
ckid0tirs002r246aabj19q3u,train,4,0.3392116182572614,0.5426829268292683,0.08921161825726141,0.7439024390243903,4,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.06636474041088959,7869.000000000001,"(142.0, 41.99999999999999, 185.0, 225.00000000000003)"
ckid0tirs002r246aabj19q3u,train,4,0.44398340248962653,0.5284552845528456,0.0912863070539419,0.7317073170731708,4,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.0667948588199575,7920.000000000001,"(192.0, 40.000000000000014, 236.0, 220.00000000000006)"
ckid0tirs002r246aabj19q3u,train,14,0.5995850622406639,0.5203252032520326,0.08298755186721991,0.6260162601626017,G,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.05195155685996694,6160.000000000001,"(269.0, 51.00000000000001, 309.0, 205.00000000000003)"
ckid0tirs002r246aabj19q3u,train,24,0.7033195020746889,0.508130081300813,0.07883817427385892,0.6422764227642277,V,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.05063590054987687,6004.0,"(320.00000000000006, 46.00000000000001, 358.0, 204.00000000000003)"
ckid0tirs002r246aabj19q3u,train,16,0.799792531120332,0.48983739837398377,0.08506224066390042,0.6300813008130082,J,ckid0tirs002r246aabj19q3u.jpeg,"(482, 246)",0.053596127247579534,6355.0,"(365.00000000000006, 43.0, 406.0, 198.0)"
ckid0upbn002s246a0fwgqsmb,train,9,0.10645604395604397,0.5920398009950248,0.05082417582417583,0.5671641791044776,9,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.02882565195998032,4218.000000000001,"(59.0, 62.0, 96.0, 176.0)"
ckid0upbn002s246a0fwgqsmb,train,0,0.19642857142857145,0.6144278606965174,0.046703296703296704,0.4925373134328358,0,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.023003116286698374,3366.0,"(126.00000000000001, 74.00000000000001, 160.00000000000003, 173.0)"
ckid0upbn002s246a0fwgqsmb,train,0,0.2822802197802198,0.6044776119402985,0.042582417582417584,0.4925373134328358,0,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.020973429555519108,3069.0,"(190.0, 72.0, 220.99999999999997, 171.0)"
ckid0upbn002s246a0fwgqsmb,train,8,0.36744505494505497,0.5348258706467661,0.042582417582417584,0.572139303482587,8,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.024363074736209064,3564.9999999999995,"(252.00000000000003, 49.99999999999999, 283.0, 164.99999999999997)"
ckid0upbn002s246a0fwgqsmb,train,26,0.7039835164835165,0.4552238805970149,0.053571428571428575,0.572139303482587,Z,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.030650319829424306,4484.999999999999,"(493.0, 34.0, 532.0, 149.0)"
ckid0upbn002s246a0fwgqsmb,train,13,0.7898351648351649,0.43532338308457713,0.05494505494505495,0.582089552238806,E,ckid0upbn002s246a0fwgqsmb.jpeg,"(728, 201)",0.031982942430703626,4680.000000000001,"(555.0, 29.000000000000004, 595.0000000000001, 146.0)"
ckid0w0kb002t246as4lqa3ja,train,1,0.1350210970464135,0.5137254901960784,0.06751054852320675,0.7372549019607844,1,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.04977248283279556,6015.999999999999,"(47.99999999999999, 36.99999999999998, 80.0, 225.0)"
ckid0w0kb002t246as4lqa3ja,train,7,0.24156118143459915,0.5078431372549019,0.08227848101265822,0.7568627450980392,7,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.062273517001737395,7527.0,"(95.0, 32.99999999999999, 134.0, 226.0)"
ckid0w0kb002t246as4lqa3ja,train,5,0.3470464135021097,0.5294117647058824,0.08227848101265822,0.6901960784313725,5,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.05678828493422685,6864.0,"(145.0, 47.0, 184.0, 223.0)"
ckid0w0kb002t246as4lqa3ja,train,9,0.4472573839662447,0.49607843137254903,0.07594936708860758,0.7411764705882353,9,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.056291883842144445,6803.999999999999,"(194.0, 32.0, 229.99999999999997, 221.0)"
ckid0w0kb002t246as4lqa3ja,train,18,0.5938818565400843,0.49019607843137253,0.07383966244725738,0.6352941176470588,L,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.04690990320178704,5670.0,"(263.99999999999994, 44.0, 299.0, 206.0)"
ckid0w0kb002t246as4lqa3ja,train,20,0.6983122362869197,0.5137254901960784,0.07172995780590717,0.580392156862745,R,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.041631504922644155,5031.999999999999,"(313.99999999999994, 56.99999999999999, 347.99999999999994, 204.99999999999997)"
ckid0w0kb002t246as4lqa3ja,train,12,0.7985232067510548,0.5058823529411764,0.07383966244725738,0.580392156862745,D,ckid0w0kb002t246as4lqa3ja.jpeg,"(474, 255)",0.04285596094978075,5179.999999999999,"(360.99999999999994, 55.0, 396.0, 203.0)"
ckid0x83t002u246an9q1fdz5,train,2,0.11586638830897703,0.5261194029850746,0.0939457202505219,0.7686567164179104,2,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.07221200884928176,9269.999999999998,"(33.0, 38.00000000000001, 77.99999999999999, 244.0)"
ckid0x83t002u246an9q1fdz5,train,3,0.22233820459290185,0.5130597014925373,0.08559498956158663,0.7649253731343283,3,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.06547377932882559,8404.999999999998,"(85.99999999999999, 35.000000000000014, 127.0, 239.99999999999997)"
ckid0x83t002u246an9q1fdz5,train,2,0.32672233820459284,0.5055970149253731,0.08559498956158663,0.7649253731343283,2,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.06547377932882559,8404.999999999998,"(135.99999999999997, 33.00000000000001, 176.99999999999997, 238.0)"
ckid0x83t002u246an9q1fdz5,train,3,0.4331941544885177,0.4981343283582089,0.08141962421711899,0.7574626865671642,3,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.06167232729878789,7916.999999999998,"(188.0, 31.99999999999999, 227.0, 235.0)"
ckid0x83t002u246an9q1fdz5,train,17,0.6033402922755741,0.5,0.07515657620041753,0.6567164179104478,K,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.04935655750475181,6336.0,"(270.99999999999994, 46.0, 307.0, 222.00000000000003)"
ckid0x83t002u246an9q1fdz5,train,17,0.7014613778705636,0.5,0.07098121085594988,0.6492537313432836,K,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.04608481600348985,5915.999999999999,"(319.0, 47.0, 352.99999999999994, 221.0)"
ckid0x83t002u246an9q1fdz5,train,12,0.8037578288100208,0.5186567164179104,0.07098121085594988,0.5895522388059702,D,ckid0x83t002u246an9q1fdz5.jpeg,"(479, 268)",0.04184713177328389,5371.999999999999,"(367.99999999999994, 59.99999999999999, 402.0, 218.0)"
ckid0ybsp002v246a02if7u5v,train,2,0.11952191235059761,0.5,0.08366533864541832,0.7967479674796749,2,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.06666018851423575,8232.000000000002,"(39.00000000000001, 24.999999999999986, 81.0, 221.0)"
ckid0ybsp002v246a02if7u5v,train,2,0.2250996015936255,0.5121951219512195,0.08764940239043825,0.7886178861788619,2,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.06912188643798789,8536.000000000002,"(91.0, 28.999999999999993, 135.0, 223.0)"
ckid0ybsp002v246a02if7u5v,train,4,0.33266932270916333,0.5060975609756098,0.08366533864541832,0.7845528455284554,4,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.0656398795063648,8106.000000000001,"(145.99999999999997, 27.99999999999999, 188.0, 221.0)"
ckid0ybsp002v246a02if7u5v,train,6,0.43824701195219123,0.49593495934959353,0.09561752988047809,0.7967479674796749,6,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.07618307258769799,9408.000000000002,"(196.0, 23.999999999999993, 244.0, 220.00000000000003)"
ckid0ybsp002v246a02if7u5v,train,26,0.5856573705179283,0.5040650406504066,0.07569721115537849,0.6829268292682927,Z,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.051695656398795066,6384.0,"(275.00000000000006, 40.000000000000014, 313.0, 208.00000000000003)"
ckid0ybsp002v246a02if7u5v,train,12,0.6852589641434262,0.5264227642276423,0.07569721115537849,0.6219512195121952,D,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.0470799727917598,5814.000000000001,"(325.0, 53.0, 362.99999999999994, 206.00000000000003)"
ckid0ybsp002v246a02if7u5v,train,16,0.795816733067729,0.5142276422764228,0.08964143426294821,0.6869918699186992,J,ckid0ybsp002v246a02if7u5v.jpeg,"(502, 246)",0.06158293654649694,7605.0,"(377.0, 42.00000000000001, 421.99999999999994, 211.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,4,0.10602910602910603,0.5020325203252033,0.08731808731808732,0.7764227642276423,4,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.06779575072258,8022.000000000001,"(30.0, 28.000000000000004, 72.0, 219.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,8,0.2151767151767152,0.48780487804878053,0.08108108108108109,0.7804878048780488,8,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.06328279499011207,7488.0,"(84.0, 24.000000000000007, 123.0, 216.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,5,0.31704781704781704,0.5203252032520326,0.08108108108108109,0.7154471544715448,5,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.05800922874093607,6864.000000000001,"(132.99999999999997, 40.0, 172.0, 216.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,5,0.41891891891891897,0.5162601626016261,0.08108108108108109,0.7235772357723578,5,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.05866842452208307,6942.0,"(182.0, 38.000000000000014, 221.00000000000003, 216.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,15,0.5582120582120582,0.5060975609756098,0.07692307692307693,0.6219512195121952,H,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.047842401500938096,5661.000000000001,"(250.0, 47.999999999999986, 287.0, 201.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,15,0.6600831600831601,0.5020325203252033,0.07276507276507277,0.6138211382113822,H,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.04466473978669101,5285.000000000001,"(300.0, 48.0, 335.00000000000006, 199.00000000000003)"
ckid0zfin002w246aw4h6l5nh,train,11,0.7577962577962578,0.5121951219512195,0.07692307692307693,0.5934959349593496,B,ckid0zfin002w246aw4h6l5nh.jpeg,"(481, 246)",0.04565353345841151,5402.0,"(346.0, 53.0, 383.0, 199.0)"
